Id_code,Codice Ripartizione geografica,Codice Regione,Codice Comune (alfanumerico),Codice Comune (numerico),Ripartizione Geografica,Regione,Sigla automobilistica,Comune,Capoluogo di Provincia/Uts,Capoluogo di Regione,Popolazione legale,Superficie (Kmq),Year,deaths,injured,road_acc,road_acc_per_km2,road_acc_per_1000_inhabitants
9031,1,7,9031,9031,Nord-Ovest,Liguria,SV,Giustenice,No,No,946.0,17.2237,2023,0,2,2,0.11611906849283254,2.1141649048625792
9031,1,7,9031,9031,Nord-Ovest,Liguria,SV,Giustenice,No,No,946.0,17.2237,2024,0,3,3,0.17417860273924882,3.171247357293869
9032,1,7,9032,9032,Nord-Ovest,Liguria,SV,Giusvalla,No,No,460.0,19.7021,2021,0,0,0,0.0,0.0
9032,1,7,9032,9032,Nord-Ovest,Liguria,SV,Giusvalla,No,No,460.0,19.7021,2022,0,1,1,0.050756010780576684,2.1739130434782608
9032,1,7,9032,9032,Nord-Ovest,Liguria,SV,Giusvalla,No,No,460.0,19.7021,2023,0,0,0,0.0,0.0
9033,1,7,9033,9033,Nord-Ovest,Liguria,SV,Laigueglia,No,No,1800.0,2.7242,2021,0,13,8,2.9366419499302547,4.444444444444445
9033,1,7,9033,9033,Nord-Ovest,Liguria,SV,Laigueglia,No,No,1800.0,2.7242,2022,0,4,4,1.4683209749651274,2.2222222222222223
9033,1,7,9033,9033,Nord-Ovest,Liguria,SV,Laigueglia,No,No,1800.0,2.7242,2023,0,4,3,1.1012407312238455,1.6666666666666667
9033,1,7,9033,9033,Nord-Ovest,Liguria,SV,Laigueglia,No,No,1800.0,2.7242,2024,0,9,6,2.202481462447691,3.3333333333333335
9034,1,7,9034,9034,Nord-Ovest,Liguria,SV,Loano,No,No,11563.0,13.4774,2021,1,62,52,3.8583109501832697,4.497102827985817
9034,1,7,9034,9034,Nord-Ovest,Liguria,SV,Loano,No,No,11563.0,13.4774,2022,0,69,57,4.229302387700892,4.9295165614459915
9034,1,7,9034,9034,Nord-Ovest,Liguria,SV,Loano,No,No,11563.0,13.4774,2023,0,83,71,5.268078412750234,6.140275015134481
9034,1,7,9034,9034,Nord-Ovest,Liguria,SV,Loano,No,No,11563.0,13.4774,2024,0,69,55,4.080905812693843,4.756551068061922
9035,1,7,9035,9035,Nord-Ovest,Liguria,SV,Magliolo,No,No,917.0,19.5718,2021,0,0,0,0.0,0.0
9035,1,7,9035,9035,Nord-Ovest,Liguria,SV,Magliolo,No,No,917.0,19.5718,2022,0,1,1,0.051093920845297826,1.0905125408942202
9035,1,7,9035,9035,Nord-Ovest,Liguria,SV,Magliolo,No,No,917.0,19.5718,2023,0,0,0,0.0,0.0
9035,1,7,9035,9035,Nord-Ovest,Liguria,SV,Magliolo,No,No,917.0,19.5718,2024,0,2,2,0.10218784169059565,2.1810250817884405
9036,1,7,9036,9036,Nord-Ovest,Liguria,SV,Mallare,No,No,1200.0,31.7301,2021,0,0,0,0.0,0.0
9036,1,7,9036,9036,Nord-Ovest,Liguria,SV,Mallare,No,No,1200.0,31.7301,2022,0,0,0,0.0,0.0
9036,1,7,9036,9036,Nord-Ovest,Liguria,SV,Mallare,No,No,1200.0,31.7301,2023,0,4,2,0.06303163242473235,1.6666666666666667
9036,1,7,9036,9036,Nord-Ovest,Liguria,SV,Mallare,No,No,1200.0,31.7301,2024,0,1,1,0.031515816212366175,0.8333333333333334
9037,1,7,9037,9037,Nord-Ovest,Liguria,SV,Massimino,No,No,121.0,7.8507,2021,0,0,0,0.0,0.0
9037,1,7,9037,9037,Nord-Ovest,Liguria,SV,Massimino,No,No,121.0,7.8507,2022,0,0,0,0.0,0.0
9037,1,7,9037,9037,Nord-Ovest,Liguria,SV,Massimino,No,No,121.0,7.8507,2023,0,0,0,0.0,0.0
9038,1,7,9038,9038,Nord-Ovest,Liguria,SV,Millesimo,No,No,3426.0,15.9575,2021,0,12,10,0.6266645777847407,2.918855808523059
9038,1,7,9038,9038,Nord-Ovest,Liguria,SV,Millesimo,No,No,3426.0,15.9575,2022,0,24,12,0.7519974933416889,3.502626970227671
9038,1,7,9038,9038,Nord-Ovest,Liguria,SV,Millesimo,No,No,3426.0,15.9575,2023,0,5,3,0.18799937333542222,0.8756567425569177
9038,1,7,9038,9038,Nord-Ovest,Liguria,SV,Millesimo,No,No,3426.0,15.9575,2024,0,6,5,0.31333228889237036,1.4594279042615295
9039,1,7,9039,9039,Nord-Ovest,Liguria,SV,Mioglia,No,No,539.0,19.298,2021,0,0,0,0.0,0.0
9039,1,7,9039,9039,Nord-Ovest,Liguria,SV,Mioglia,No,No,539.0,19.298,2022,0,0,0,0.0,0.0
9039,1,7,9039,9039,Nord-Ovest,Liguria,SV,Mioglia,No,No,539.0,19.298,2023,0,1,1,0.05181884133070785,1.8552875695732838
9040,1,7,9040,9040,Nord-Ovest,Liguria,SV,Murialdo,No,No,838.0,39.2213,2021,0,3,2,0.050992700394938466,2.3866348448687353
9040,1,7,9040,9040,Nord-Ovest,Liguria,SV,Murialdo,No,No,838.0,39.2213,2022,0,2,2,0.050992700394938466,2.3866348448687353
9040,1,7,9040,9040,Nord-Ovest,Liguria,SV,Murialdo,No,No,838.0,39.2213,2023,0,5,4,0.10198540078987693,4.773269689737471
9040,1,7,9040,9040,Nord-Ovest,Liguria,SV,Murialdo,No,No,838.0,39.2213,2024,0,4,3,0.0764890505924077,3.579952267303103
9041,1,7,9041,9041,Nord-Ovest,Liguria,SV,Nasino,No,No,222.0,22.1769,2021,0,0,0,0.0,0.0
9041,1,7,9041,9041,Nord-Ovest,Liguria,SV,Nasino,No,No,222.0,22.1769,2022,0,0,0,0.0,0.0
9041,1,7,9041,9041,Nord-Ovest,Liguria,SV,Nasino,No,No,222.0,22.1769,2023,0,2,1,0.045091965062745466,4.504504504504505
9041,1,7,9041,9041,Nord-Ovest,Liguria,SV,Nasino,No,No,222.0,22.1769,2024,0,1,1,0.045091965062745466,4.504504504504505
9042,1,7,9042,9042,Nord-Ovest,Liguria,SV,Noli,No,No,2801.0,9.6682,2021,0,5,4,0.4137274777104321,1.4280614066404855
9042,1,7,9042,9042,Nord-Ovest,Liguria,SV,Noli,No,No,2801.0,9.6682,2022,0,7,5,0.5171593471380401,1.785076758300607
9042,1,7,9042,9042,Nord-Ovest,Liguria,SV,Noli,No,No,2801.0,9.6682,2023,0,16,11,1.1377505637036882,3.9271688682613353
9042,1,7,9042,9042,Nord-Ovest,Liguria,SV,Noli,No,No,2801.0,9.6682,2024,0,10,7,0.7240230859932562,2.4991074616208495
9043,1,7,9043,9043,Nord-Ovest,Liguria,SV,Onzo,No,No,234.0,8.2263,2021,0,0,0,0.0,0.0
9043,1,7,9043,9043,Nord-Ovest,Liguria,SV,Onzo,No,No,234.0,8.2263,2022,0,0,0,0.0,0.0
9043,1,7,9043,9043,Nord-Ovest,Liguria,SV,Onzo,No,No,234.0,8.2263,2023,0,2,1,0.12156133377095413,4.273504273504274
9044,1,7,9044,9044,Nord-Ovest,Liguria,SV,Orco Feglino,No,No,895.0,17.313,2021,0,20,9,0.5198405822214521,10.05586592178771
9044,1,7,9044,9044,Nord-Ovest,Liguria,SV,Orco Feglino,No,No,895.0,17.313,2022,0,5,4,0.23104025876508982,4.4692737430167595
9044,1,7,9044,9044,Nord-Ovest,Liguria,SV,Orco Feglino,No,No,895.0,17.313,2023,0,12,9,0.5198405822214521,10.05586592178771
9044,1,7,9044,9044,Nord-Ovest,Liguria,SV,Orco Feglino,No,No,895.0,17.313,2024,0,7,3,0.17328019407381737,3.35195530726257
9045,1,7,9045,9045,Nord-Ovest,Liguria,SV,Ortovero,No,No,1583.0,9.6586,2021,0,4,4,0.4141386950489719,2.526847757422615
9045,1,7,9045,9045,Nord-Ovest,Liguria,SV,Ortovero,No,No,1583.0,9.6586,2022,0,6,5,0.5176733688112148,3.158559696778269
9045,1,7,9045,9045,Nord-Ovest,Liguria,SV,Ortovero,No,No,1583.0,9.6586,2023,1,4,3,0.3106040212867289,1.8951358180669615
9045,1,7,9045,9045,Nord-Ovest,Liguria,SV,Ortovero,No,No,1583.0,9.6586,2024,0,12,11,1.1388814113846728,6.948831332912191
9046,1,7,9046,9046,Nord-Ovest,Liguria,SV,Osiglia,No,No,469.0,28.1736,2021,0,2,2,0.07098844308146633,4.264392324093817
9046,1,7,9046,9046,Nord-Ovest,Liguria,SV,Osiglia,No,No,469.0,28.1736,2022,0,1,1,0.035494221540733166,2.1321961620469083
9046,1,7,9046,9046,Nord-Ovest,Liguria,SV,Osiglia,No,No,469.0,28.1736,2023,0,0,0,0.0,0.0
9047,1,7,9047,9047,Nord-Ovest,Liguria,SV,Pallare,No,No,957.0,21.3321,2021,0,1,1,0.04687771011761618,1.0449320794148382
9047,1,7,9047,9047,Nord-Ovest,Liguria,SV,Pallare,No,No,957.0,21.3321,2022,0,1,1,0.04687771011761618,1.0449320794148382
9047,1,7,9047,9047,Nord-Ovest,Liguria,SV,Pallare,No,No,957.0,21.3321,2023,0,4,2,0.09375542023523235,2.0898641588296765
9047,1,7,9047,9047,Nord-Ovest,Liguria,SV,Pallare,No,No,957.0,21.3321,2024,0,2,1,0.04687771011761618,1.0449320794148382
9048,1,7,9048,9048,Nord-Ovest,Liguria,SV,Piana Crixia,No,No,857.0,30.4451,2021,0,0,0,0.0,0.0
9048,1,7,9048,9048,Nord-Ovest,Liguria,SV,Piana Crixia,No,No,857.0,30.4451,2022,0,1,1,0.03284600806041038,1.1668611435239205
9048,1,7,9048,9048,Nord-Ovest,Liguria,SV,Piana Crixia,No,No,857.0,30.4451,2023,0,4,2,0.06569201612082076,2.333722287047841
9048,1,7,9048,9048,Nord-Ovest,Liguria,SV,Piana Crixia,No,No,857.0,30.4451,2024,1,4,4,0.13138403224164152,4.667444574095682
9049,1,7,9049,9049,Nord-Ovest,Liguria,SV,Pietra Ligure,No,No,8880.0,9.8781,2021,0,74,55,5.567872364118606,6.193693693693694
9049,1,7,9049,9049,Nord-Ovest,Liguria,SV,Pietra Ligure,No,No,8880.0,9.8781,2022,0,65,50,5.061702149198733,5.63063063063063
9049,1,7,9049,9049,Nord-Ovest,Liguria,SV,Pietra Ligure,No,No,8880.0,9.8781,2023,1,64,47,4.758000020246809,5.292792792792793
9049,1,7,9049,9049,Nord-Ovest,Liguria,SV,Pietra Ligure,No,No,8880.0,9.8781,2024,0,36,32,3.2394893754871887,3.6036036036036037
9050,1,7,9050,9050,Nord-Ovest,Liguria,SV,Plodio,No,No,648.0,8.6454,2021,0,0,0,0.0,0.0
9050,1,7,9050,9050,Nord-Ovest,Liguria,SV,Plodio,No,No,648.0,8.6454,2022,0,0,0,0.0,0.0
9050,1,7,9050,9050,Nord-Ovest,Liguria,SV,Plodio,No,No,648.0,8.6454,2023,0,0,0,0.0,0.0
9050,1,7,9050,9050,Nord-Ovest,Liguria,SV,Plodio,No,No,648.0,8.6454,2024,0,1,1,0.11566844796076525,1.5432098765432098
9051,1,7,9051,9051,Nord-Ovest,Liguria,SV,Pontinvrea,No,No,846.0,24.9456,2021,1,6,3,0.12026168943621321,3.5460992907801416
9051,1,7,9051,9051,Nord-Ovest,Liguria,SV,Pontinvrea,No,No,846.0,24.9456,2022,0,1,1,0.040087229812071065,1.1820330969267139
9051,1,7,9051,9051,Nord-Ovest,Liguria,SV,Pontinvrea,No,No,846.0,24.9456,2023,1,3,3,0.12026168943621321,3.5460992907801416
9051,1,7,9051,9051,Nord-Ovest,Liguria,SV,Pontinvrea,No,No,846.0,24.9456,2024,0,2,2,0.08017445962414213,2.3640661938534278
9052,1,7,9052,9052,Nord-Ovest,Liguria,SV,Quiliano,No,No,7336.0,49.9186,2021,2,42,27,0.540880553541165,3.680479825517993
9052,1,7,9052,9052,Nord-Ovest,Liguria,SV,Quiliano,No,No,7336.0,49.9186,2022,0,49,39,0.7812719106705718,5.316248636859324
9052,1,7,9052,9052,Nord-Ovest,Liguria,SV,Quiliano,No,No,7336.0,49.9186,2023,0,38,24,0.48078271425881336,3.271537622682661
9052,1,7,9052,9052,Nord-Ovest,Liguria,SV,Quiliano,No,No,7336.0,49.9186,2024,0,62,34,0.6811088451999856,4.634678298800436
9053,1,7,9053,9053,Nord-Ovest,Liguria,SV,Rialto,No,No,564.0,19.5971,2021,0,0,0,0.0,0.0
9053,1,7,9053,9053,Nord-Ovest,Liguria,SV,Rialto,No,No,564.0,19.5971,2022,0,0,0,0.0,0.0
9053,1,7,9053,9053,Nord-Ovest,Liguria,SV,Rialto,No,No,564.0,19.5971,2023,0,0,0,0.0,0.0
9053,1,7,9053,9053,Nord-Ovest,Liguria,SV,Rialto,No,No,564.0,19.5971,2024,0,1,1,0.05102795821830781,1.7730496453900708
9054,1,7,9054,9054,Nord-Ovest,Liguria,SV,Roccavignale,No,No,746.0,17.7066,2021,0,5,4,0.22590446500175074,5.361930294906166
9054,1,7,9054,9054,Nord-Ovest,Liguria,SV,Roccavignale,No,No,746.0,17.7066,2022,0,11,5,0.2823805812521884,6.702412868632708
9054,1,7,9054,9054,Nord-Ovest,Liguria,SV,Roccavignale,No,No,746.0,17.7066,2023,0,15,11,0.6212372787548145,14.745308310991957
9054,1,7,9054,9054,Nord-Ovest,Liguria,SV,Roccavignale,No,No,746.0,17.7066,2024,0,17,7,0.3953328137530638,9.383378016085791
9055,1,7,9055,9055,Nord-Ovest,Liguria,SV,Sassello,No,No,1882.0,100.656,2021,0,3,3,0.029804482594182162,1.594048884165781
9055,1,7,9055,9055,Nord-Ovest,Liguria,SV,Sassello,No,No,1882.0,100.656,2022,0,4,3,0.029804482594182162,1.594048884165781
9055,1,7,9055,9055,Nord-Ovest,Liguria,SV,Sassello,No,No,1882.0,100.656,2023,0,4,2,0.019869655062788108,1.0626992561105206
9055,1,7,9055,9055,Nord-Ovest,Liguria,SV,Sassello,No,No,1882.0,100.656,2024,0,6,5,0.04967413765697027,2.656748140276302
9056,1,7,9056,9056,Nord-Ovest,Liguria,SV,Savona,Yes,No,60661.0,65.3174,2021,0,355,281,4.302069586358305,4.632300819307298
9056,1,7,9056,9056,Nord-Ovest,Liguria,SV,Savona,Yes,No,60661.0,65.3174,2022,1,470,384,5.878984772817043,6.3302616178434254
9056,1,7,9056,9056,Nord-Ovest,Liguria,SV,Savona,Yes,No,60661.0,65.3174,2023,6,448,375,5.741196067204144,6.181896111175219
9056,1,7,9056,9056,Nord-Ovest,Liguria,SV,Savona,Yes,No,60661.0,65.3174,2024,1,492,409,6.26173117729732,6.7423880252551065
9057,1,7,9057,9057,Nord-Ovest,Liguria,SV,Spotorno,No,No,3886.0,8.0198,2021,0,10,7,0.8728397216888202,1.8013381369016985
9057,1,7,9057,9057,Nord-Ovest,Liguria,SV,Spotorno,No,No,3886.0,8.0198,2022,0,27,19,2.3691363874410833,4.8893463715903245
9057,1,7,9057,9057,Nord-Ovest,Liguria,SV,Spotorno,No,No,3886.0,8.0198,2023,0,19,14,1.7456794433776404,3.602676273803397
9057,1,7,9057,9057,Nord-Ovest,Liguria,SV,Spotorno,No,No,3886.0,8.0198,2024,0,29,19,2.3691363874410833,4.8893463715903245
9058,1,7,9058,9058,Nord-Ovest,Liguria,SV,Stella,No,No,3066.0,43.6807,2021,0,5,5,0.11446703006133144,1.6307893020221786
9058,1,7,9058,9058,Nord-Ovest,Liguria,SV,Stella,No,No,3066.0,43.6807,2022,0,16,13,0.29761427815946173,4.240052185257665
9058,1,7,9058,9058,Nord-Ovest,Liguria,SV,Stella,No,No,3066.0,43.6807,2023,0,13,10,0.22893406012266287,3.2615786040443573
9058,1,7,9058,9058,Nord-Ovest,Liguria,SV,Stella,No,No,3066.0,43.6807,2024,0,14,9,0.20604065411039657,2.935420743639922
9059,1,7,9059,9059,Nord-Ovest,Liguria,SV,Stellanello,No,No,858.0,17.8062,2021,0,1,1,0.05616021385809437,1.1655011655011656
9059,1,7,9059,9059,Nord-Ovest,Liguria,SV,Stellanello,No,No,858.0,17.8062,2022,0,0,0,0.0,0.0
9059,1,7,9059,9059,Nord-Ovest,Liguria,SV,Stellanello,No,No,858.0,17.8062,2023,0,2,2,0.11232042771618873,2.331002331002331
9060,1,7,9060,9060,Nord-Ovest,Liguria,SV,Testico,No,No,212.0,10.2868,2021,0,1,1,0.09721196095967648,4.716981132075471
9060,1,7,9060,9060,Nord-Ovest,Liguria,SV,Testico,No,No,212.0,10.2868,2022,0,0,0,0.0,0.0
9060,1,7,9060,9060,Nord-Ovest,Liguria,SV,Testico,No,No,212.0,10.2868,2023,0,0,0,0.0,0.0
9061,1,7,9061,9061,Nord-Ovest,Liguria,SV,Toirano,No,No,2669.0,18.9652,2021,0,3,3,0.15818446417649168,1.1240164855751218
9061,1,7,9061,9061,Nord-Ovest,Liguria,SV,Toirano,No,No,2669.0,18.9652,2022,0,10,7,0.3690970830784806,2.6227051330086173
9061,1,7,9061,9061,Nord-Ovest,Liguria,SV,Toirano,No,No,2669.0,18.9652,2023,0,10,8,0.42182523780397785,2.9973772948669914
9061,1,7,9061,9061,Nord-Ovest,Liguria,SV,Toirano,No,No,2669.0,18.9652,2024,0,15,9,0.47455339252947504,3.372049456725365
9062,1,7,9062,9062,Nord-Ovest,Liguria,SV,Tovo San Giacomo,No,No,2489.0,9.4467,2021,0,9,5,0.5292853589084019,2.008838891120932
9062,1,7,9062,9062,Nord-Ovest,Liguria,SV,Tovo San Giacomo,No,No,2489.0,9.4467,2022,0,7,7,0.7409995024717626,2.812374447569305
9062,1,7,9062,9062,Nord-Ovest,Liguria,SV,Tovo San Giacomo,No,No,2489.0,9.4467,2023,0,14,8,0.846856574253443,3.2141422257934913
9062,1,7,9062,9062,Nord-Ovest,Liguria,SV,Tovo San Giacomo,No,No,2489.0,9.4467,2024,1,8,6,0.6351424306900822,2.4106066693451185
9063,1,7,9063,9063,Nord-Ovest,Liguria,SV,Urbe,No,No,769.0,31.1689,2021,0,2,1,0.03208326248279535,1.3003901170351106
9063,1,7,9063,9063,Nord-Ovest,Liguria,SV,Urbe,No,No,769.0,31.1689,2022,0,1,1,0.03208326248279535,1.3003901170351106
9063,1,7,9063,9063,Nord-Ovest,Liguria,SV,Urbe,No,No,769.0,31.1689,2023,0,2,2,0.0641665249655907,2.6007802340702213
9063,1,7,9063,9063,Nord-Ovest,Liguria,SV,Urbe,No,No,769.0,31.1689,2024,0,2,2,0.0641665249655907,2.6007802340702213
9064,1,7,9064,9064,Nord-Ovest,Liguria,SV,Vado Ligure,No,No,8232.0,23.7846,2021,0,32,28,1.1772323267996938,3.401360544217687
9064,1,7,9064,9064,Nord-Ovest,Liguria,SV,Vado Ligure,No,No,8232.0,23.7846,2022,0,70,57,2.3965086652708054,6.924198250728863
9064,1,7,9064,9064,Nord-Ovest,Liguria,SV,Vado Ligure,No,No,8232.0,23.7846,2023,0,48,45,1.8919805252137938,5.466472303206997
9064,1,7,9064,9064,Nord-Ovest,Liguria,SV,Vado Ligure,No,No,8232.0,23.7846,2024,1,36,33,1.3874523851567822,4.0087463556851315
9065,1,7,9065,9065,Nord-Ovest,Liguria,SV,Varazze,No,No,13461.0,47.9963,2021,0,80,62,1.2917662403143577,4.605898521655152
9065,1,7,9065,9065,Nord-Ovest,Liguria,SV,Varazze,No,No,13461.0,47.9963,2022,1,75,63,1.3126011796742667,4.6801872074882995
9065,1,7,9065,9065,Nord-Ovest,Liguria,SV,Varazze,No,No,13461.0,47.9963,2023,0,83,65,1.3542710583940847,4.828764579154595
9065,1,7,9065,9065,Nord-Ovest,Liguria,SV,Varazze,No,No,13461.0,47.9963,2024,1,75,45,0.9375722711959047,3.3429908624916425
9066,1,7,9066,9066,Nord-Ovest,Liguria,SV,Vendone,No,No,403.0,9.915,2021,0,1,1,0.10085728693898136,2.4813895781637716
9066,1,7,9066,9066,Nord-Ovest,Liguria,SV,Vendone,No,No,403.0,9.915,2022,0,0,0,0.0,0.0
9066,1,7,9066,9066,Nord-Ovest,Liguria,SV,Vendone,No,No,403.0,9.915,2023,0,0,0,0.0,0.0
9066,1,7,9066,9066,Nord-Ovest,Liguria,SV,Vendone,No,No,403.0,9.915,2024,0,1,1,0.10085728693898136,2.4813895781637716
9067,1,7,9067,9067,Nord-Ovest,Liguria,SV,Vezzi Portio,No,No,810.0,8.7616,2021,0,7,4,0.4565376186997809,4.938271604938271
9067,1,7,9067,9067,Nord-Ovest,Liguria,SV,Vezzi Portio,No,No,810.0,8.7616,2022,0,8,4,0.4565376186997809,4.938271604938271
9067,1,7,9067,9067,Nord-Ovest,Liguria,SV,Vezzi Portio,No,No,810.0,8.7616,2023,0,5,4,0.4565376186997809,4.938271604938271
9067,1,7,9067,9067,Nord-Ovest,Liguria,SV,Vezzi Portio,No,No,810.0,8.7616,2024,0,9,7,0.7989408327246166,8.641975308641975
9068,1,7,9068,9068,Nord-Ovest,Liguria,SV,Villanova d'Albenga,No,No,2522.0,15.8914,2021,0,18,13,0.8180525315579495,5.154639175257732
9068,1,7,9068,9068,Nord-Ovest,Liguria,SV,Villanova d'Albenga,No,No,2522.0,15.8914,2022,0,21,16,1.0068338849943994,6.3441712926249005
9068,1,7,9068,9068,Nord-Ovest,Liguria,SV,Villanova d'Albenga,No,No,2522.0,15.8914,2023,0,23,17,1.0697610028065494,6.740681998413957
9068,1,7,9068,9068,Nord-Ovest,Liguria,SV,Villanova d'Albenga,No,No,2522.0,15.8914,2024,1,23,16,1.0068338849943994,6.3441712926249005
9069,1,7,9069,9069,Nord-Ovest,Liguria,SV,Zuccarello,No,No,322.0,10.807,2021,0,3,2,0.18506523549551215,6.211180124223602
9069,1,7,9069,9069,Nord-Ovest,Liguria,SV,Zuccarello,No,No,322.0,10.807,2022,0,3,2,0.18506523549551215,6.211180124223602
9069,1,7,9069,9069,Nord-Ovest,Liguria,SV,Zuccarello,No,No,322.0,10.807,2023,0,5,3,0.27759785324326824,9.316770186335404
9069,1,7,9069,9069,Nord-Ovest,Liguria,SV,Zuccarello,No,No,322.0,10.807,2024,0,4,4,0.3701304709910243,12.422360248447204
10001,1,7,10001,10001,Nord-Ovest,Liguria,GE,Arenzano,No,No,11584.0,24.2972,2021,2,44,37,1.5228092125841661,3.194060773480663
10001,1,7,10001,10001,Nord-Ovest,Liguria,GE,Arenzano,No,No,11584.0,24.2972,2022,0,36,30,1.23471017236554,2.589779005524862
10001,1,7,10001,10001,Nord-Ovest,Liguria,GE,Arenzano,No,No,11584.0,24.2972,2023,0,20,17,0.699669097673806,1.4675414364640884
10001,1,7,10001,10001,Nord-Ovest,Liguria,GE,Arenzano,No,No,11584.0,24.2972,2024,0,20,16,0.6585120919282881,1.3812154696132597
10002,1,7,10002,10002,Nord-Ovest,Liguria,GE,Avegno,No,No,2539.0,10.9322,2021,0,2,2,0.18294579316148626,0.7877116975187082
10002,1,7,10002,10002,Nord-Ovest,Liguria,GE,Avegno,No,No,2539.0,10.9322,2022,0,5,5,0.4573644829037156,1.9692792437967706
10002,1,7,10002,10002,Nord-Ovest,Liguria,GE,Avegno,No,No,2539.0,10.9322,2023,0,2,2,0.18294579316148626,0.7877116975187082
10002,1,7,10002,10002,Nord-Ovest,Liguria,GE,Avegno,No,No,2539.0,10.9322,2024,0,2,2,0.18294579316148626,0.7877116975187082
10003,1,7,10003,10003,Nord-Ovest,Liguria,GE,Bargagli,No,No,2810.0,16.2765,2021,0,3,3,0.184314809694959,1.0676156583629894
10003,1,7,10003,10003,Nord-Ovest,Liguria,GE,Bargagli,No,No,2810.0,16.2765,2022,0,3,2,0.12287653979663933,0.7117437722419929
10003,1,7,10003,10003,Nord-Ovest,Liguria,GE,Bargagli,No,No,2810.0,16.2765,2023,0,4,4,0.24575307959327866,1.4234875444839858
10003,1,7,10003,10003,Nord-Ovest,Liguria,GE,Bargagli,No,No,2810.0,16.2765,2024,0,2,2,0.12287653979663933,0.7117437722419929
10004,1,7,10004,10004,Nord-Ovest,Liguria,GE,Bogliasco,No,No,4486.0,4.4242,2021,0,28,20,4.520591293341169,4.458314757021846
10004,1,7,10004,10004,Nord-Ovest,Liguria,GE,Bogliasco,No,No,4486.0,4.4242,2022,0,24,18,4.068532164007053,4.012483281319661
10004,1,7,10004,10004,Nord-Ovest,Liguria,GE,Bogliasco,No,No,4486.0,4.4242,2023,1,18,14,3.1644139053388183,3.120820329915292
10004,1,7,10004,10004,Nord-Ovest,Liguria,GE,Bogliasco,No,No,4486.0,4.4242,2024,0,14,10,2.2602956466705844,2.229157378510923
10005,1,7,10005,10005,Nord-Ovest,Liguria,GE,Borzonasca,No,No,2124.0,80.5133,2021,0,0,0,0.0,0.0
10005,1,7,10005,10005,Nord-Ovest,Liguria,GE,Borzonasca,No,No,2124.0,80.5133,2022,0,9,7,0.0869421573826933,3.2956685499058382
10005,1,7,10005,10005,Nord-Ovest,Liguria,GE,Borzonasca,No,No,2124.0,80.5133,2023,0,5,4,0.049681232790110455,1.8832391713747645
10005,1,7,10005,10005,Nord-Ovest,Liguria,GE,Borzonasca,No,No,2124.0,80.5133,2024,0,10,10,0.12420308197527613,4.708097928436911
10006,1,7,10006,10006,Nord-Ovest,Liguria,GE,Busalla,No,No,5741.0,17.0618,2021,0,15,10,0.5861046313987972,1.741856819369448
10006,1,7,10006,10006,Nord-Ovest,Liguria,GE,Busalla,No,No,5741.0,17.0618,2022,0,6,6,0.3516627788392784,1.0451140916216688
10006,1,7,10006,10006,Nord-Ovest,Liguria,GE,Busalla,No,No,5741.0,17.0618,2023,1,8,9,0.5274941682589175,1.567671137432503
10006,1,7,10006,10006,Nord-Ovest,Liguria,GE,Busalla,No,No,5741.0,17.0618,2024,0,4,4,0.2344418525595189,0.6967427277477791
10007,1,7,10007,10007,Nord-Ovest,Liguria,GE,Camogli,No,No,5481.0,10.0652,2021,0,6,4,0.39740889401104795,0.729793833242109
10007,1,7,10007,10007,Nord-Ovest,Liguria,GE,Camogli,No,No,5481.0,10.0652,2022,0,5,4,0.39740889401104795,0.729793833242109
10007,1,7,10007,10007,Nord-Ovest,Liguria,GE,Camogli,No,No,5481.0,10.0652,2023,0,3,2,0.19870444700552398,0.3648969166210545
10007,1,7,10007,10007,Nord-Ovest,Liguria,GE,Camogli,No,No,5481.0,10.0652,2024,0,3,2,0.19870444700552398,0.3648969166210545
10008,1,7,10008,10008,Nord-Ovest,Liguria,GE,Campo Ligure,No,No,3045.0,23.7401,2021,0,12,6,0.2527369303414897,1.9704433497536944
10008,1,7,10008,10008,Nord-Ovest,Liguria,GE,Campo Ligure,No,No,3045.0,23.7401,2022,0,13,6,0.2527369303414897,1.9704433497536944
10008,1,7,10008,10008,Nord-Ovest,Liguria,GE,Campo Ligure,No,No,3045.0,23.7401,2023,0,5,4,0.16849128689432646,1.3136288998357963
10008,1,7,10008,10008,Nord-Ovest,Liguria,GE,Campo Ligure,No,No,3045.0,23.7401,2024,0,19,10,0.42122821723581616,3.284072249589491
10009,1,7,10009,10009,Nord-Ovest,Liguria,GE,Campomorone,No,No,7306.0,25.9059,2021,0,2,2,0.07720249055234522,0.27374760470845877
10009,1,7,10009,10009,Nord-Ovest,Liguria,GE,Campomorone,No,No,7306.0,25.9059,2022,0,7,4,0.15440498110469045,0.5474952094169175
10009,1,7,10009,10009,Nord-Ovest,Liguria,GE,Campomorone,No,No,7306.0,25.9059,2023,0,2,2,0.07720249055234522,0.27374760470845877
10010,1,7,10010,10010,Nord-Ovest,Liguria,GE,Carasco,No,No,3649.0,8.4579,2021,0,21,18,2.1281878480473875,4.932858317347218
10010,1,7,10010,10010,Nord-Ovest,Liguria,GE,Carasco,No,No,3649.0,8.4579,2022,0,19,15,1.773489873372823,4.110715264456015
10010,1,7,10010,10010,Nord-Ovest,Liguria,GE,Carasco,No,No,3649.0,8.4579,2023,0,21,18,2.1281878480473875,4.932858317347218
